"","id","district","mathscore","pct_female","pct_minority","pct_lep","pct_sped","pct_lowinc","pct_mathremed","mobility","computer_home","computer_school","pct_fouryear","pct_twoyear","pct_work","avg_absences","st_ratio","avg_salary","enroll","ppe","urban","charter","votech","pct_licensed","pct_lic_core","pct_in_school_susp","pct_out_school_susp","averageclasssize"
"30",610000,"Chicopee",238.546051025391,48.2999992370605,26.8999996185303,4.5,15.1000003814697,51.5999984741211,13.5135145187378,2,1,2,27.2000007629395,52.3999977111816,16.7000007629395,12.1000003814697,13.3000001907349,44.784,2625,10.8559999465942,1,0,0,99.1999969482422,98.3000030517578,9.39999961853027,8.69999980926514,17.3999996185303
"31",640000,"Clinton",251.516128540039,47,25,7.40000009536743,18.2000007629395,37.5,10.8333330154419,2,2,2,49.5999984741211,36.7999992370605,5.60000038146973,9.5,14.8000001907349,55.283,544,10.7200002670288,0,0,0,98.5999984741211,98.9000015258789,2.90000009536743,3.5,19.2000007629395
"32",650000,"Cohasset",260.666656494141,48.5999984741211,3.70000004768372,0,12,2.29999995231628,4.70588254928589,3,3,3,92.4000015258789,0,1.29999995231628,7,12.3000001907349,64.632,365,11.7209997177124,0,0,0,100,100,0,0.899999976158142,20.3999996185303
"33",710000,"Danvers",255.369232177734,50.7000007629395,4.30000019073486,0.699999988079071,15.8000001907349,6.5,3.10077524185181,3,2,2,73.5,15.1999998092651,6.5,8.39999961853027,13.1999998092651,59.755,1010,10.5559997558594,0,0,0,99.3000030517578,100,0.600000023841858,2.5,19.1000003814697
"34",720000,"Dartmouth",251.928573608398,49.2000007629395,3.70000004768372,1.5,14.1999998092651,14.5,8.5034008026123,3,2,2,60.1999969482422,23.7999992370605,6.70000028610229,6.90000009536743,16.2999992370605,57.462,1264,9.28400039672852,0,0,0,100,99.6999969482422,4.69999980926514,0.899999976158142,19.2999992370605
"35",730000,"Dedham",255.541900634766,48.0999984741211,13.3999996185303,3.90000009536743,20.2000007629395,19,16.7664680480957,2,2,3,63.3000030517578,18.6000003814697,14.4000005722046,8.10000038146973,13,60.991,772,13.1569995880127,0,0,0,100,100,1.10000002384186,3.70000004768372,16.8999996185303
"36",770000,"Douglas",250.219787597656,48.4000015258789,2.60000014305115,0.300000011920929,11.8999996185303,8.5,3.57142877578735,2,3,3,64.9000015258789,22.7000007629395,3.09999990463257,7.30000019073486,15.5,50.22,441,8.08899974822998,0,0,0,99,99.4000015258789,0.800000011920929,1.79999995231628,19.6000003814697
"37",790000,"Dracut",248.75,46.9000015258789,6.69999980926514,1.60000002384186,11.1000003814697,14.1000003814697,10.1351346969604,2,3,1,55.1999969482422,31.7999992370605,9.89999961853027,8.69999980926514,17.1000003814697,52.306,1217,8.53600025177002,0,0,0,99.5,98.4000015258789,1.10000002384186,3.40000009536743,22.7000007629395
"38",820000,"Duxbury",259.7578125,48.9000015258789,0.699999988079071,0,13.3000001907349,3.20000004768372,6.98689985275269,3,3,3,87.3999938964844,3.20000004768372,1.39999997615814,8,15.6000003814697,60.976,967,9.92899990081787,0,0,0,98.6999969482422,99.5999984741211,0.200000002980232,2.5,20.7000007629395
"39",830000,"East Bridgewater",253.075942993164,50.5999984741211,3.5,0.200000002980232,12.1000003814697,7.80000019073486,8.44155883789062,3,2,2,70.1000061035156,14.3000001907349,8.60000038146973,7.19999980926514,16.3999996185303,57.663,668,8.7189998626709,0,0,0,98.9000015258789,97.4000015258789,0.300000011920929,1.29999995231628,24.1000003814697
"40",860000,"Easthampton",248.719299316406,49.5,8.60000038146973,1.70000004768372,18.2999992370605,24.3999996185303,22.123893737793,2,2,1,35.5999984741211,47.7000007629395,8.39999961853027,9.5,12.6000003814697,53.878,521,10.4049997329712,0,0,0,99.0999984741211,100,5.69999980926514,4.19999980926514,19.7000007629395
"41",870000,"East Longmeadow",255.545852661133,50.7000007629395,4.40000009536743,0,22.7000007629395,6.69999980926514,6.63716793060303,3,3,1,54.9000015258789,38.7999992370605,4.39999961853027,7.09999990463257,14.3000001907349,57.896,937,9.69200038909912,0,0,0,99.5,100,0,1.89999997615814,19
"42",880000,"Easton",255.222610473633,49,6.90000009536743,0.600000023841858,16.7999992370605,4.5,6.22406673431396,3,3,2,80.8000030517578,9.60000038146973,6.30000019073486,7.09999990463257,15.5,58.867,1107,9.05900001525879,0,0,0,98.8000030517578,98.6999969482422,0.699999988079071,1.39999997615814,20.3999996185303
"43",930000,"Everett",241.23567199707,48,39.7999992370605,9.69999980926514,15.1999998092651,63.7999992370605,19.6035232543945,2,2,1,47.9000015258789,26.2999992370605,6.80000019073486,11,13.8999996185303,54.041,1774,10.1780004501343,0,0,0,99.4000015258789,98.6999969482422,1.39999997615814,2.90000009536743,20.7000007629395
"44",940000,"Fairhaven",249.727890014648,49.2999992370605,4.20000028610229,0.200000002980232,16.2000007629395,21.7000007629395,22.0689659118652,2,2,1,45,39.5999984741211,10.8000001907349,6.80000019073486,13.6000003814697,52.115,650,10.4340000152588,0,0,0,97.0999984741211,100,4.19999980926514,3.59999990463257,17.7999992370605
"45",950000,"Fall River",238.035888671875,48.4000015258789,22.6999988555908,6.40000009536743,17.3999996185303,66.5,30.3347282409668,2,1,1,27.1000003814697,45.9000015258789,24.6000003814697,14,12.8000001907349,50.786,2660,12.6859998703003,1,0,0,95.4000015258789,93.5999984741211,6.19999980926514,14.3999996185303,19.1000003814697
"46",960000,"Falmouth",254.388687133789,49.4000015258789,7.69999980926514,0.899999976158142,15.8999996185303,18.1000003814697,10.0189247131348,2,2,2,56.2999992370605,30.2000007629395,6.90000009536743,11.6000003814697,11.8999996185303,58.41,1143,12.1470003128052,0,0,0,100,100,5.30000019073486,3.90000009536743,17.2000007629395
"47",970000,"Fitchburg",245.973770141602,50,45,12.8000001907349,19.3999996185303,59.7000007629395,14.7540988922119,1,1,1,34.2999992370605,34.8999977111816,15.7000007629395,11.8000001907349,14,57.254,1427,11.3509998321533,1,0,0,99.1999969482422,99.5,9.5,6.59999990463257,18.1000003814697
"48",990000,"Foxborough",256.444458007812,49.2000007629395,4.59999990463257,0.300000011920929,18.5,8.80000019073486,9.85221672058105,2,2,3,78.8000030517578,9.80000019073486,8.19999980926514,7.90000009536743,14.5,56.109,885,9.95600032806396,0,0,0,100,99.9000015258789,0.400000005960464,2.29999995231628,16.7000007629395
"49",1000000,"Framingham",254.532043457031,49.7000007629395,26.9000015258789,14.6999998092651,20.7000007629395,28.7999992370605,9.6969690322876,2,2,2,58.1999969482422,19.1999988555908,13.5,8.10000038146973,12.5,61.666,2109,14.168999671936,1,0,0,98.9000015258789,16.3999996185303,2.09999990463257,3.40000009536743,17.2000007629395
"50",1010000,"Franklin",259.124053955078,49.2000007629395,3,0.400000005960464,15.5,5.59999990463257,8.71794891357422,3,3,3,72.5999984741211,15.3999996185303,6.5,6.69999980926514,14.1000003814697,58.894,1584,9.58600044250488,0,0,0,99.8000030517578,99.8000030517578,0.699999988079071,1,20.5
"51",1030000,"Gardner",247.538467407227,48.5,13.4999990463257,3.70000004768372,17,34.7999992370605,11.0497236251831,2,3,2,52.0999984741211,36.2999992370605,6.09999990463257,10.3000001907349,16.1000003814697,54.646,1012,9.5319995880127,0,0,0,100,100,5.59999990463257,7.19999980926514,18.2000007629395
"52",1050000,"Georgetown",257.907409667969,47.7000007629395,2.89999985694885,0.200000002980232,12.6000003814697,4.09999990463257,21.1538467407227,3,3,3,71.1000061035156,17.8000011444092,10,8,15.8000001907349,50.134,411,8.3149995803833,0,0,0,95.9000015258789,98.1999969482422,0.800000011920929,0.400000005960464,18.7999992370605
"53",1070000,"Gloucester",246.646621704102,49.2999992370605,4.20000028610229,2.09999990463257,21,26.2000007629395,27.9245281219482,2,2,2,46.7000007629395,22.3999996185303,6.90000009536743,12.3000001907349,14,57.065,1162,10.996000289917,0,0,0,98.8000030517578,98.9000015258789,0.699999988079071,2.79999995231628,18.8999996185303
"54",1100000,"Grafton",255.391891479492,49.9000015258789,3.79999995231628,0.200000002980232,16.6000003814697,10,29.452054977417,2,3,2,67.6000061035156,18.3000011444092,9.19999980926514,8.39999961853027,15,54.289,683,8.78400039672852,0,0,0,100,99.8000030517578,1.39999997615814,1.10000002384186,20
"55",1110000,"Granby",243.767440795898,51.5999984741211,2.5,0.699999988079071,17,15.1999998092651,8.43373489379883,2,2,2,51.9000015258789,33.2999992370605,11.1000003814697,7.19999980926514,13.3000001907349,53.023,364,9.02299976348877,0,0,0,100,100,0,2.20000004768372,14.1999998092651
"56",1140000,"Greenfield",250.897964477539,46,14.8999996185303,3.79999995231628,19.3999996185303,55.5999984741211,5.49450588226318,2,2,3,35.1999969482422,49.5999984741211,11.5,10.1000003814697,12,49.343,436,11.7950000762939,0,0,0,99.3000030517578,96.5999984741211,1.89999997615814,5.5,16.1000003814697
"57",1170000,"Hadley",262.382965087891,49.2000007629395,6.19999980926514,1.20000004768372,11.6999998092651,13.8999996185303,8.69565200805664,2,3,3,64.3000030517578,28.6000003814697,4.80000019073486,8.10000038146973,13.3999996185303,40.306,180,9.72500038146973,0,0,0,100,100,1,1,16.5
"58",1220000,"Hanover",254.229293823242,47.9000015258789,1.80000007152557,0.200000002980232,16.2000007629395,3.09999990463257,7.64331245422363,2,3,2,72.3000030517578,15.1000003814697,8.80000019073486,6.90000009536743,13,55.605,664,9.61100006103516,0,0,0,100,99.9000015258789,0,2.29999995231628,19.7999992370605
"59",1250000,"Harvard",265.226409912109,49.7999992370605,2.69999980926514,0.200000002980232,16.5,0.100000001490116,3.80952405929565,2,3,2,95.6999969482422,1.10000002384186,2.20000004768372,7.09999990463257,15.1999998092651,59.352,419,11.1870002746582,0,0,0,100,100,0.100000001490116,0.699999988079071,18
"60",1260000,"Harwich",261.098907470703,49.4000015258789,7.09999990463257,2.09999990463257,16.8999996185303,16.6000003814697,12.0879125595093,2,3,2,60.2000007629395,28.6000003814697,10.1999998092651,8.89999961853027,11.6000003814697,53.788,396,12.6499996185303,0,0,0,NA,NA,NA,NA,NA
"61",1270000,"Hatfield",254.684204101562,48.2000007629395,2.20000004768372,0,16.3999996185303,9.30000019073486,13.1578950881958,2,3,3,74.3000030517578,14.3000001907349,11.5,7.59999990463257,11.1000003814697,48.354,129,10.21399974823,0,0,0,100,93.1999969482422,NA,NA,14.1999998092651
"62",1280000,"Haverhill",246.41667175293,47.5999984741211,25.6999988555908,5.90000009536743,17.1000003814697,38.2999992370605,16.0869560241699,1,2,1,42.7000007629395,36.2000007629395,14.0999994277954,12.6999998092651,14.6000003814697,66.533,2016,10.7019996643066,1,0,0,95.6999969482422,96.4000015258789,1.39999997615814,3.59999990463257,17.6000003814697
"63",1310000,"Hingham",259.768005371094,48.5,2.90000009536743,0,13.6999998092651,3.20000004768372,11.5555553436279,3,3,3,88.8000030517578,3.29999995231628,3,5.69999980926514,14.3999996185303,61.613,1038,9.74899959564209,0,0,0,100,100,0.800000011920929,0.800000011920929,19.2999992370605
"64",1330000,"Holbrook",242.530609130859,47.4000015258789,19.2000007629395,1.60000002384186,19.3999996185303,24.5,25,2,1,1,52.2999992370605,25.3999996185303,4.5,9.5,15.3000001907349,51.692,304,10.8500003814697,0,0,0,100,100,0.300000011920929,5,16.7000007629395
"65",1360000,"Holliston",260.961547851562,49.7000007629395,2.70000004768372,1,15.6999998092651,2.29999995231628,6.46766138076782,3,3,3,85.0999984741211,5.69999980926514,3.90000009536743,6.30000019073486,13.3999996185303,57.856,912,10.8559999465942,0,0,0,99.5999984741211,98.5999984741211,0.300000011920929,2.09999990463257,16.6000003814697
"66",1370000,"Holyoke",235.112197875977,48.0999984741211,78.8000030517578,24.2000007629395,22.6000003814697,76.6999969482422,23.2758617401123,2,1,1,26.2999992370605,55.8999977111816,6.30000019073486,15,10.3999996185303,58.698,1972,14.7189998626709,1,0,0,96.1999969482422,94.4000015258789,3.59999990463257,21.5,16.1000003814697
"67",1380000,"Hopedale",258.919525146484,49.5,3.89999985694885,0.200000002980232,15.6000003814697,5.09999990463257,3.52941203117371,2,3,3,73.1999969482422,6.09999990463257,7.30000019073486,6.90000009536743,14.8999996185303,58.9,331,8.8430004119873,0,0,0,99.4000015258789,100,0.5,1.39999997615814,18.3999996185303
"68",1390000,"Hopkinton",261.782958984375,49.5,1.89999997615814,0.400000005960464,11.6000003814697,1.5,3.61990976333618,3,3,3,90.6999969482422,5,1.70000004768372,6,14.3999996185303,61.707,977,11.1140003204346,0,0,0,100,99.1999969482422,0.300000011920929,0.800000011920929,18.8999996185303
"69",1410000,"Hudson",250.150756835938,48.7999992370605,6.5,3.90000009536743,20.7999992370605,14.8999996185303,4.44444465637207,2,3,3,72.3000030517578,12.1999998092651,11.1999998092651,9.10000038146973,13.6000003814697,51.499,882,11.5310001373291,0,0,0,98.6999969482422,98.9000015258789,0,2.09999990463257,17.6000003814697
"70",1420000,"Hull",251.272720336914,47.7999992370605,3.5,0,16.6000003814697,21.6000003814697,4.70588254928589,2,3,2,64.1999969482422,18.2999992370605,3.69999980926514,9.69999980926514,11.8999996185303,53.291,419,13.418999671936,0,0,0,100,100,3.09999990463257,2.90000009536743,15.6999998092651
"71",1440000,"Ipswich",256.708862304688,51.5,2.90000009536743,0.300000011920929,14.1999998092651,7.59999990463257,5.9210524559021,3,2,3,81.0999984741211,11.5,4.09999990463257,7.30000019073486,14.3999996185303,55.646,659,9.73400020599365,0,0,0,100,96.8000030517578,0.800000011920929,1.29999995231628,17.8999996185303
"72",1490000,"Lawrence",230.790008544922,47.7999992370605,90.3999938964844,23.5,18.8999996185303,82.9000015258789,21.0416660308838,1,1,2,26.3999996185303,48.9000015258789,11.1000003814697,10.3999996185303,14.5,54.012,3252,12.0389995574951,1,0,0,92.3000030517578,94.0999984741211,2.70000004768372,5.90000009536743,17.7000007629395
"73",1500000,"Lee",247.698623657227,50.2000007629395,8.60000038146973,2.59999990463257,14.3999996185303,25.2999992370605,14.9253730773926,2,3,1,46.5,33.7999992370605,14,9.19999980926514,11.8000001907349,53.291,360,11.2840003967285,0,0,0,100,96.9000015258789,0.300000011920929,0.5,13.1999998092651
"74",1510000,"Leicester",248.015151977539,49.2999992370605,6.30000019073486,0.5,18.1000003814697,17.7999992370605,8.52713108062744,2,3,2,58.4000015258789,28.3999996185303,5.30000019073486,8.10000038146973,15,57.065,563,9.46700000762939,0,0,0,100,100,0.800000011920929,2,18.8999996185303
"75",1520000,"Lenox",260.31884765625,52,4.09999990463257,0.200000002980232,12.3999996185303,7,15.2542371749878,2,3,1,71,17.2999992370605,11.5,9.30000019073486,11.6000003814697,58.545,273,12.8120002746582,0,0,0,100,100,0.600000023841858,2.79999995231628,13.1999998092651
"76",1530000,"Leominster",247.056762695312,48,28.3999996185303,12,17.8999996185303,34.9000015258789,4.47427272796631,2,2,1,58.2000007629395,22.8999996185303,15.1000003814697,9.69999980926514,15.6999998092651,56.257,1848,10.2829999923706,1,0,0,98.6999969482422,98.5,2.09999990463257,3.79999995231628,17.1000003814697
"77",1550000,"Lexington",264.056762695312,49.4000015258789,8.10000038146973,3.79999995231628,16.3999996185303,4.69999980926514,3.69515013694763,2,3,3,91.0999984741211,0.600000023841858,0,5.69999980926514,12.3999996185303,61.763,1995,13.5740003585815,0,0,0,99.8000030517578,99.9000015258789,0.400000005960464,1.20000004768372,19.6000003814697
"78",1580000,"Littleton",257.422668457031,50.5999984741211,3.19999980926514,0,17.7999992370605,2.09999990463257,8.21917819976807,2,3,3,63.7999992370605,19.8000011444092,0,6.80000019073486,14.8000001907349,62.845,385,10.3579998016357,0,0,0,99.4000015258789,100,0,1.5,23.6000003814697
"79",1590000,"Longmeadow",256.953125,48,4.40000009536743,1.10000002384186,17,3.79999995231628,8.25849437713623,3,3,2,87.4000015258789,8.80000019073486,2.29999995231628,6.09999990463257,13.3999996185303,54.34,1022,10.1400003433228,0,0,0,99.6999969482422,98.1999969482422,2.20000004768372,1.29999995231628,19.3999996185303
"80",1600000,"Lowell",242.074279785156,47.9000015258789,29.7999992370605,30.3999996185303,15.5,66.5999984741211,10.2453098297119,2,1,2,49.5,31,5.19999980926514,11.3999996185303,12.3999996185303,62.361,3573,12.0050001144409,1,0,0,99.5999984741211,99.5999984741211,4.80000019073486,9.69999980926514,18.8999996185303
"81",1610000,"Ludlow",249.495864868164,48.2999992370605,6.19999980926514,1.39999997615814,17.3999996185303,18,11.7391300201416,3,2,1,41.4000015258789,43.4000015258789,11.1999998092651,8,14.3999996185303,50.319,1048,10.0880002975464,0,0,0,99,97.4000015258789,1.29999995231628,3.90000009536743,16.7000007629395
"82",1620000,"Lunenburg",256.347839355469,47.2999992370605,2.70000004768372,0.200000002980232,14.1000003814697,10,19.2592582702637,3,3,3,70.5,11.8000001907349,8.10000038146973,7.59999990463257,15.3000001907349,57.492,619,9.55700016021729,0,0,0,100,100,1,2.40000009536743,19.5
"83",1630000,"Lynn",243.591156005859,48.2999992370605,57.9000015258789,25,16.8999996185303,75.4000015258789,7.36975812911987,2,1,1,34.1999969482422,44.7000007629395,11.5,8.89999961853027,12.8000001907349,56.532,4244,12.2209997177124,1,0,0,96.8000030517578,94.4000015258789,6,12.6999998092651,19.2999992370605
"84",1640000,"Lynnfield",258.742523193359,47.5,4.09999990463257,0.100000001490116,11.3000001907349,3.20000004768372,6.6951379776001,2,3,3,83.5999984741211,8.89999961853027,1.29999995231628,6.90000009536743,15.3999996185303,57.683,660,9.71500015258789,0,0,0,100,100,0,1,20.1000003814697
"85",1650000,"Malden",247.456985473633,47.7999992370605,37.2999992370605,9.69999980926514,15.1000003814697,52.7999992370605,5,1,2,2,43.7000007629395,30.4000015258789,8.89999961853027,10.1000003814697,14.1000003814697,65.638,1700,11.6110000610352,1,0,0,99.5,99.5,1.39999997615814,2.59999990463257,20.2999992370605
"86",1670000,"Mansfield",256.664794921875,47.5,4.40000009536743,0.5,18.7000007629395,7.59999990463257,16.6163139343262,3,3,1,74.8000030517578,5.5,3,7.19999980926514,15.1000003814697,57.42,1413,8.83100032806396,0,0,0,99.6999969482422,99.5,0,0.800000011920929,18.2000007629395
"87",1680000,"Marblehead",258.406494140625,49.2000007629395,5.10000038146973,1,15.1999998092651,6.90000009536743,4.97737550735474,2,2,3,86.6000061035156,2.20000004768372,1.69999992847443,7.40000009536743,13.6000003814697,56.277,978,11.2019996643066,0,0,0,99.3000030517578,98,1.10000002384186,1,19.5
"88",1700000,"Marlborough",251.924758911133,48.5,31.1000003814697,11.3000001907349,22.5,29.2999992370605,8.71212100982666,2,2,1,52.4000015258789,16,4.69999980926514,8.39999961853027,12.8999996185303,56.926,1174,12.3879995346069,0,0,0,100,99.5999984741211,2,4.19999980926514,17.8999996185303
"89",1710000,"Marshfield",254.382858276367,48.7999992370605,1.90000009536743,0.200000002980232,17.6000003814697,7.90000009536743,15.5063285827637,2,2,2,78.5,8.40000057220459,7.69999980926514,7.30000019073486,14.3000001907349,59.178,1314,9.73400020599365,0,0,0,100,100,0.699999988079071,2.79999995231628,22.2999992370605
"90",1720000,"Mashpee",250.237762451172,48.5999984741211,12.5,0.200000002980232,20.7999992370605,17.6000003814697,8.14814758300781,2,3,1,57.2000007629395,26.2000007629395,10.3999996185303,5.40000009536743,15.5,55.463,688,11.5729999542236,0,0,0,99.1999969482422,100,0.800000011920929,2.40000009536743,15.6999998092651
"91",1740000,"Maynard",254.606735229492,46.2999992370605,7.60000038146973,2.29999995231628,17.1000003814697,13.3999996185303,2.29885053634644,3,3,3,74.6999969482422,12.6000003814697,8.80000019073486,7.5,14.6000003814697,59.686,361,12.003999710083,0,0,0,99,100,0.600000023841858,1.10000002384186,16.6000003814697
"92",1750000,"Medfield",263.164306640625,50.2000007629395,1.40000009536743,0.200000002980232,11.6000003814697,1.79999995231628,5.88235282897949,3,3,3,95.1999969482422,1.39999997615814,2.90000009536743,6.19999980926514,15.1000003814697,60.604,891,9.47200012207031,0,0,0,100,99.3000030517578,0.400000005960464,0.400000005960464,19.1000003814697
"93",1760000,"Medford",247.205551147461,48.7999992370605,25.1000003814697,4.90000009536743,19.2000007629395,27,19.2982444763184,2,2,2,50.7999992370605,20.4000015258789,14.5999994277954,8.60000038146973,13.6000003814697,63.115,1561,12.8610000610352,0,0,0,100,100,0.200000002980232,3.59999990463257,16.2999992370605
"94",1770000,"Medway",259.227905273438,49.0999984741211,3.09999990463257,0.400000005960464,17.1000003814697,4.40000009536743,19.2513370513916,3,3,3,86.8000030517578,6.29999971389771,3.69999980926514,7.09999990463257,14.8999996185303,59.394,791,9.34099960327148,0,0,0,100,99.9000015258789,0.300000011920929,0.899999976158142,18.7999992370605
"95",1780000,"Melrose",253.399993896484,50.2000007629395,7.79999971389771,1.5,17.3999996185303,11.5,8.12182712554932,2,3,2,77.6999969482422,14.4000005722046,6.5,8.30000019073486,15.1000003814697,51.212,906,9.93200016021729,0,0,0,99.1999969482422,99.5,0.300000011920929,1.39999997615814,20.2999992370605
"96",1810000,"Methuen",244.11637878418,49.5,24.8999996185303,5.80000019073486,12.8999996185303,25.5,8.14479637145996,2,2,1,41.7000007629395,34.6999969482422,10.3000001907349,9.60000038146973,15.3999996185303,60.72,2004,9.65200042724609,0,0,0,99.8000030517578,99.8000030517578,0.800000011920929,2.59999990463257,21.1000003814697
"97",1820000,"Middleborough",246.896179199219,47.2000007629395,5.19999980926514,0.200000002980232,16.7000007629395,20.2000007629395,14.4836139678955,2,2,2,42.7000007629395,22.7999992370605,24.6000003814697,9.19999980926514,15.8999996185303,54.056,893,10.1599998474121,0,0,0,98.6999969482422,99,5.09999990463257,4.80000019073486,19.3999996185303
"98",1850000,"Milford",253.396072387695,48.5999984741211,16.7999992370605,5.09999990463257,15.3999996185303,19.8999996185303,6.58436250686646,2,2,1,66.4000015258789,11.4000005722046,5,8.10000038146973,13.5,53.22,1154,10.5559997558594,0,0,0,99,98.9000015258789,2.59999990463257,3.20000004768372,18.7999992370605
"99",1860000,"Millbury",251.562911987305,49.2999992370605,5,0.100000001490116,17.6000003814697,18.2000007629395,26.8456363677979,2,2,2,51.3000030517578,34.5,8.80000019073486,8.19999980926514,13.8999996185303,62.902,631,10.3970003128052,0,0,0,100,98.9000015258789,6.90000009536743,5.19999980926514,18
"100",1870000,"Millis",257.152954101562,50.4000015258789,3.09999990463257,0.400000005960464,15.6000003814697,12.3999996185303,1.17647063732147,2,2,2,89.5,5.30000019073486,0,7.09999990463257,15.1000003814697,58.979,326,9.46000003814697,0,0,0,99,100,0.100000001490116,0.600000023841858,19.2000007629395
"101",1890000,"Milton",252.74658203125,49,23.6000003814697,0.699999988079071,15.1999998092651,10.6999998092651,4.72727251052856,2,3,1,79.4000015258789,13.2000007629395,4.10000038146973,7.69999980926514,15.3000001907349,59.412,1035,11.1820001602173,0,0,0,98.9000015258789,98.9000015258789,1.20000004768372,1.79999995231628,18.7999992370605
"102",1910000,"Monson",252.965515136719,50.7999992370605,2.29999995231628,1,14.1999998092651,16.5,9.19540214538574,3,3,3,63.5999984741211,27.2999992370605,7.90000009536743,7.19999980926514,14.5,49.315,416,9.07499980926514,0,0,0,96.3000030517578,96.3000030517578,0.600000023841858,2.09999990463257,19.3999996185303
"103",1970000,"Nantucket",253.319152832031,48.5999984741211,21.6000003814697,2.59999990463257,13.1999998092651,5.90000009536743,5.61797761917114,2,2,3,73.4000015258789,10.7000007629395,8.5,10.1000003814697,11,70.781,407,18.8990001678467,0,0,0,96.9000015258789,90,1.89999997615814,2.59999990463257,16.7000007629395
"104",1980000,"Natick",255.5,48.2999992370605,5.59999990463257,0.800000011920929,14.8999996185303,7.40000009536743,4.65949869155884,2,3,1,76.6000061035156,12,9.69999980926514,7.19999980926514,14.3000001907349,53.816,1255,11.7150001525879,0,0,0,99.5999984741211,98.4000015258789,0.100000001490116,0.600000023841858,19.5
"105",1990000,"Needham",262.983612060547,48.2999992370605,6.20000028610229,0.899999976158142,12.3999996185303,3,3.94703483581543,3,3,3,93.5999984741211,1.20000004768372,1.20000004768372,5.09999990463257,14.5,63.324,1385,12.0699996948242,0,0,0,99.4000015258789,100,0.600000023841858,1,19.2999992370605
"106",2010000,"New Bedford",238.470397949219,47.7000007629395,39.2000007629395,4.19999980926514,18.7000007629395,66,14.9253730773926,2,1,1,40.7000007629395,38.5,14.5,11.8000001907349,15,58.435,3185,11.8430004119873,1,0,0,98.6999969482422,90.9000015258789,8.10000038146973,6.30000019073486,16.8999996185303
"107",2040000,"Newburyport",258.295867919922,49,3.60000014305115,0.400000005960464,16.8999996185303,7.19999980926514,11.0429439544678,3,3,3,73.4000015258789,14.9000005722046,2.59999990463257,7.59999990463257,14.5,52.808,754,11.4580001831055,0,0,0,100,100,0,0.600000023841858,17.8999996185303
"108",2070000,"Newton",260.088989257812,48.7000007629395,11.4000005722046,5.59999990463257,18.7999992370605,6.90000009536743,12.3798084259033,2,3,3,80.8000030517578,3.90000009536743,0.300000011920929,7.19999980926514,12.3999996185303,67.08,3651,14.5240001678467,0,0,0,99.6999969482422,98.6999969482422,1,1.29999995231628,19.1000003814697
"109",2090000,"North Adams",245.725189208984,49,7.19999980926514,2.20000004768372,19.1000003814697,45.4000015258789,33.8709678649902,1,2,2,54.5999984741211,21.2000007629395,11.4000005722046,9.39999961853027,10.3999996185303,46.25,538,13.8590002059937,0,0,0,95.6999969482422,82.1999969482422,10.3000001907349,6,13.6000003814697
"110",2100000,"Northampton",255.9521484375,49.5999984741211,16.8999996185303,1.60000002384186,20.1000003814697,27.5,9.18367385864258,2,2,3,65.1999969482422,24.8999996185303,3.19999980926514,8.39999961853027,13,50.785,905,10.9820003509521,0,0,0,99.4000015258789,99.4000015258789,2.09999990463257,1.89999997615814,16
"111",2110000,"North Andover",255.57014465332,49.5999984741211,5.70000028610229,1.39999997615814,12,6.59999990463257,9.12501335144043,2,3,2,74.1999969482422,16.6999988555908,4.09999990463257,8.19999980926514,19.5,54.773,1321,9.66100025177002,0,0,0,99.4000015258789,99.4000015258789,0,0.800000011920929,22
"112",2120000,"North Attleborough",253.773971557617,48.7999992370605,3.69999980926514,0.899999976158142,17,10.1000003814697,14.705883026123,2,2,2,69.1000061035156,11.4000005722046,15.6999998092651,8.19999980926514,16,58.46,1263,9.38099956512451,0,0,0,100,99.6999969482422,0.5,1.89999997615814,18.3999996185303
"113",2140000,"Northbridge",247.543212890625,48.7000007629395,4,0.300000011920929,15.8999996185303,21.3999996185303,2.56410264968872,2,2,3,58.2000007629395,21.8000011444092,14.5,9.5,19.1000003814697,55.396,699,10.5509996414185,0,0,0,99.4000015258789,99.8000030517578,0.200000002980232,1,19
"114",2150000,"North Brookfield",250.697677612305,50.7999992370605,2.09999990463257,0,16.3999996185303,26,0,2,3,3,44.5999984741211,35.7000007629395,10.6999998092651,8.89999961853027,12.6999998092651,52.675,209,9.9350004196167,0,0,0,98.5,100,0.699999988079071,2.09999990463257,13.5
"115",2170000,"North Reading",257.643981933594,49.0999984741211,2.09999990463257,0.600000023841858,14.1999998092651,4.09999990463257,5.26315784454346,3,3,3,75,17.2999992370605,3.59999990463257,6.59999990463257,16.3999996185303,56.344,731,9.04899978637695,0,0,0,100,98.5999984741211,0.899999976158142,1.70000004768372,20.7000007629395
"116",2180000,"Norton",256.382507324219,47.9000015258789,2.5,0,19.8999996185303,12,4.44444465637207,3,3,3,59.8000030517578,22.4000015258789,13.8000001907349,7.40000009536743,16.2999992370605,59.013,724,9.9709997177124,0,0,0,100,100,0.300000011920929,2.5,18.5
"117",2190000,"Norwell",262.685699462891,49.0999984741211,1.89999997615814,0.100000001490116,16.8999996185303,2,5.26315784454346,2,3,2,97.9000015258789,2.09999990463257,0,6.90000009536743,16.7000007629395,65.508,640,10.2080001831055,0,0,0,100,99.3000030517578,0,0.5,18.3999996185303
